Internal ID,Q1: GOING OUT?,Q2: GENDER,Q3: AGE,Q4: COUNTRY,"Q5: STATE, PROVINCE, COUNTY, ETC",Q7: JOY OTHER,Q10: DRESS,Q11: DAY,"Click Coordinates (x, y)",Media
90288033,No,Male,42,United States,New York,My Children,White and gold,Friday,"(34, 26)",Daily Dish
90288083,No,Male,14,United Kingdom,West Yorkshire,Food,Blue and black,Friday,"(71, 75)",Yahoo
90288099,No,Male,37,United States,Illinois,Unknown,Blue and black,Friday,"(77, 26)",Science
90288106,No,Female,38,United States,Missouri,Unknown,Blue and black,Friday,"(83, 27)",Science
90288207,No,Male,48,United States,NM,Unknown,Blue and black,Friday,"(16, 54)",ESPN
90288310,No,Male,15,Germany,Berlin,Unknown,White and gold,Friday,"(73, 19)",Science
90288402,No,Female,41,United States,nc,These: https://www.candywarehouse.com/products/peanut-butter-bars-candy-3lb-bag/,White and gold,Sunday,"(69, 54)",Yahoo
90288426,No,Male,36,Canada,Ontario,Unknown,Blue and black,Friday,"(79, 31)",Science
90288432,No,Female,38,United States,Georgia,Reese's Peanut Butter Cups,White and gold,Friday,"(77, 19)",Science
90288436,No,Female,33,United States,"arlington, va",Unknown,Blue and black,Friday,Unknown,Unknown
90288467,No,Male,35,United States,Hawaii,Unknown,White and gold,Friday,"(66, 31)",Science
90288487,No,Other,27,United States,Connecticut,"Anything with caffeine, individually packaged shots of liquor, caramel apples, Runts, Airheads, Fun Dip, jelly beans, Pop Rocks, glucose tablets",Blue and black,Friday,"(59, 21)",Science
90288609,No,Male,43,United States,Illinois,Unknown,White and gold,Sunday,"(68, 27)",Science
90288629,No,Male,47,United States,Mo,Live Rock Music,White and gold,Friday,"(77, 79)",Yahoo
90288699,No,Male,27,United States,Massachusetts,Fastbreak,White and gold,Friday,"(24, 71)",ESPN
90288755,No,Other,35,United States,New Jersey,Having good health insurance. The block button.,White and gold,Friday,"(74, 34)",Science
90288771,No,Female,29,United States,Massachusetts,Unknown,Blue and black,Friday,"(76, 22)",Science
90288814,No,Male,33,United States,Colorado,Unknown,Blue and black,Friday,Unknown,Unknown
90288820,No,Female,37,United States,California,"Candy necklaces, the big chewy sweet tarts",Blue and black,Friday,"(71, 30)",Science
90288860,No,Female,46,United States,Utah,People who set up in their driveway to cook hotdogs or scones for trick-or-treaters.,White and gold,Friday,"(65, 31)",Science
90288929,No,Female,45,Canada,Ontario,Unknown,White and gold,Sunday,"(77, 30)",Science
90289041,No,Male,48,United States,Florida,"Safety suckers. I don't know what it is about the flavoring used for those loop-sticked suckers, but they are great!",White and gold,Sunday,"(61, 19)",Science
90289045,No,Male,43,United States,Arkansas,"Everlasting GobStoppers, Atomic Fire Balls, unethical massages, Bit O' Honey",Blue and black,Friday,"(76, 34)",Science
90289071,No,Male,41,United States,California,Unknown,White and gold,Sunday,Unknown,Unknown
90289085,Yes,Male,42,United States,New York,Jolly Rancher Chews,White and gold,Friday,"(29, 40)",Daily Dish
90289091,No,Male,58,United States,Maryland,Unknown,White and gold,Friday,"(80, 25)",Science
90289160,No,Male,54,United States,Washington,Unknown,Blue and black,Sunday,"(69, 32)",Science
90289161,No,Female,36,United States,"Alaska, Matanuska-Susitna Borough","Baby Ruth, Cadbury Mini Eggs, Hershey with Almonds, ",White and gold,Friday,"(60, 31)",Science
90289180,No,Male,49,United States,Oregon,daim,Unknown,Sunday,"(72, 23)",Science
90289265,No,Female,35,United States,tn,Unknown,Blue and black,Sunday,"(19, 4)",Daily Dish
90289284,No,Male,47,United States,California,Homebrew served from garage-based kegs in big red Solo cups.,White and gold,Sunday,"(79, 35)",Science
90289333,No,Female,49,United States,California,Maltesers; Milky Way Midnight; Tootsie Rolls; Tootsie Pops; most forms of chocolate,White and gold,Sunday,"(91, 3)",Science
90289407,No,Male,39,United States,Washington,Gobbstoppers,White and gold,Friday,"(80, 23)",Science
90289410,No,Male,29,United States,California,Unknown,White and gold,Friday,"(65, 30)",Science
90289609,Yes,Female,40,United States,il,Almond Joy,Blue and black,Friday,"(71, 10)",Science
90289639,No,Female,33,United States,Missouri,"Mounds, Almond Joy",Blue and black,Friday,"(73, 26)",Science
90289668,No,Male,60,United States,Washington,Unknown,White and gold,Sunday,"(68, 29)",Science
90289700,No,Male,36,United States,Virginia,Unknown,Blue and black,Sunday,"(67, 21)",Science
90289753,No,Female,51,United States,California,Unknown,White and gold,Friday,Unknown,Unknown
90289917,Yes,Male,44,United States,Oklahoma,Shoving an entire Reese's Peanut Butter Cup into my mouth.,Blue and black,Sunday,"(57, 43)",Science
90289964,No,Male,41,United States,Illinois,"Charleston Chew, Peanut Butter M&Ms",Blue and black,Friday,"(83, 10)",Science
90289967,No,Male,40,United States,Illinois,Unknown,White and gold,Sunday,"(67, 31)",Science
90290094,No,Female,31,United States,New York,"Grilled cheese, Calvin and Hobbes strips your dad cut out of the paper, washi tape, wooden nickels, pinecones, gerbils",Blue and black,Friday,Unknown,Unknown
90290114,No,Female,46,United States,utah,Unknown,White and gold,Sunday,"(71, 30)",Science
90290159,No,Male,36,United States,Colorado,Unknown,Blue and black,Friday,"(80, 19)",Science
90290181,No,Male,37,Canada,British Columbia,Ferrero rocher,Blue and black,Friday,"(63, 27)",Science
90290355,No,Male,57,United States,Pennsylvania,Unknown,White and gold,Sunday,"(30, 27)",Daily Dish
90290388,No,Male,35,United States,Georgia,Unknown,White and gold,Friday,"(74, 17)",Science
90290501,No,Female,42,United States,Massachusetts,KITTENS,White and gold,Friday,"(75, 21)",Science
90290664,No,Male,43,United States,Massachusetts,Unknown,Blue and black,Sunday,Unknown,Unknown
90290767,No,Female,41,Canada,Ontario,Rockets! The candy. ,Blue and black,Friday,"(86, 20)",Science
90290875,No,Female,39,United States,"Northbrook, IL",Unknown,White and gold,Friday,"(28, 28)",Daily Dish
90290905,No,Female,30,United States,New York,Unknown,White and gold,Friday,"(63, 16)",Science
90290922,No,Female,65,United States,delaware,5th avenue   greatest candybar ever,White and gold,Friday,"(62, 44)",Science
90291026,No,Male,50,United States,Idaho ,Sex,White and gold,Friday,Unknown,Unknown
90291053,No,Female,43,United States,Illinois,Unknown,Unknown,Friday,"(57, 21)",Science
90291085,No,Male,44,Canada,Ontario,Unknown,White and gold,Sunday,"(78, 20)",Science
90291201,Yes,Female,38,United States,Pennsylvania,Unknown,White and gold,Friday,"(27, 24)",Daily Dish
90291228,Yes,Female,48,United States,KS,"bourbon, DVDs of Buffy the Vampire Slayer (all seasons), six-pack of Coca-Cola, hand-knit hat",Blue and black,Friday,"(31, 5)",Daily Dish
90291230,No,Female,60,United States,California,"Bonomo Turkish Taffy, Chuckles",Blue and black,Friday,"(58, 6)",Science
90291318,No,Male,53,United States,Illinois,Bit O Honey. And also Chuckles.,White and gold,Friday,"(80, 31)",Science
90291458,Yes,Male,42,United States,Ohio,Unknown,White and gold,Friday,Unknown,Unknown
90291602,Yes,Male,43,United States,Ohio,Unknown,Blue and black,Friday,"(77, 40)",Science
90291671,No,Male,30,United States,California,"Tootsie Rolls, Pocky (any flavor).  ",Blue and black,Friday,"(17, 73)",ESPN
90291717,No,Male,58,United States,Oregon,Sexual favors.,White and gold,Friday,"(26, 82)",ESPN
90291999,No,Male,68,United States,Nevada,Popcorn balls ,White and gold,Sunday,"(76, 13)",Science
90292039,No,Female,73,United States,"Northampton County, PA","My family steak, burgers, fries",Blue and black,Friday,"(76, 42)",Science
90292149,No,Male,33,United States,California,Unknown,White and gold,Friday,"(77, 30)",Science
90292174,No,Male,49,United States,Minnesota,"Whoppers, or just a plastic jug filled with malted milk powder.",Unknown,Friday,Unknown,Science
90292264,No,Female,42,United States,California,Almond Joy,White and gold,Friday,"(78, 33)",Science
90292364,No,Female,28,United States,California,"Cactus fruit, Pomeranian puppies, river rocks, semi-precious stones, gems, little parachute men, hopping frog toys, Amazon gift cards, muscle relaxers, high-quality medical marijuana, whiskey, cognac, cucumber vodka, ginger ale in a can, Slinky™, dinosaur figurines, religious relics, ancient Egyptian beads, trilobites and other fossils, ",White and gold,Sunday,"(70, 40)",Science
90292381,No,Male,56,United States,Indiana,"Almond Joy, Mounds, Cadbury bars",White and gold,Sunday,"(72, 4)",Science
90292459,Yes,Male,43,United States,California,Individually sized liquor bottles,White and gold,Friday,"(71, 22)",Science
90292831,No,Male,40,United States,Rhode Island,"skybars, Ritter Bars",Blue and black,Friday,"(16, 54)",ESPN
90292869,No,Male,31,Canada,Ontario,Unknown,White and gold,Friday,"(62, 31)",Science
90292900,No,Female,44,United States,Idaho,Butter toffee pecans,White and gold,Sunday,"(80, 25)",Science
90292953,No,Female,42,United States,California,Unknown,Blue and black,Sunday,"(72, 27)",Science
90293002,No,Female,36,United States,Minnesota,Unknown,White and gold,Sunday,"(32, 28)",Daily Dish
90293074,No,Female,40,United States,Missouri,"Sunsets, puppies",White and gold,Sunday,"(73, 25)",Science
90293128,No,Male,41,United States,Washington,Unknown,Blue and black,Friday,"(61, 22)",Science
90293171,No,Male,49,United States,Arizona,MDMA,Blue and black,Friday,"(90, 22)",Science
90293190,No,Female,21,United States,Pennsylvania,Almond Joy Alcohol Of Any Kind Whole Caramel Apples,White and gold,Sunday,"(81, 26)",Science
90293193,No,Female,26,United States,Indiana,"Theo brand dark chocolate, Endangered species brand dark chocolate (fair trade), chocolate oranges (the kind you whack), Almond Joy, Mounds, Blow Pops, Ring Pops, Haribo gummy bears, dried cranberries, dried cherries, chocolate covered almonds, chocolate covered blueberries, chocolate covered cherries, Dove small chocolates including salted caramel, Ghirardelli squares, those fruit-shaped hard candies in the round tins, those lavender pearl candies in the oval tin with the lady on it, Werther's butterscotch candies in the gold wrappers, Hershey's hugs (zebra striped wrappers), honey sticks ",Blue and black,Friday,"(73, 29)",Science
90293310,No,Female,37,Canada,Ontario,Unknown,White and gold,Friday,Unknown,Unknown
90293351,No,Male,32,United States,Texas,Unknown,White and gold,Friday,"(86, 36)",Science
90293388,No,I'd rather not say,45,United States,Alabama,grape flavor bubble gum,Blue and black,Friday,"(77, 27)",Science
90293452,No,Male,38,United States,Ohio,Unknown,White and gold,Friday,"(72, 26)",Science
90293566,No,Male,76,United States,California,Goetze's Caramel Rolls - Rock Candy - ,Blue and black,Sunday,"(79, 61)",Yahoo
90293574,Yes,Female,40,United States,Illinois,Unknown,White and gold,Friday,"(37, 33)",Daily Dish
90293578,No,Female,29,United States,Arizona,"Mounds, vanilla tootsie rolls, peanut butter m&ms",White and gold,Friday,"(29, 23)",Daily Dish
90293645,No,Female,60,United States,"Bloomington, IN",Cuddles with cats,White and gold,Friday,"(68, 5)",Science
90293683,No,Female,48,United States,Indiana,"Peanut butter M&M's, Ghirardelli chocolates, wine, mint M&M's",White and gold,Friday,Unknown,Unknown
90294406,Yes,Female,56,United States,Idaho,Unknown,White and gold,Friday,"(71, 29)",Science
90294450,No,Male,41,United States,California,Root Beer Barrels Neapolitan Chews Spree Razzles Wax Bottles Tearjerkers,White and gold,Sunday,"(62, 26)",Science
90294567,No,Female,45,United States,NH,Unknown,White and gold,Sunday,"(70, 23)",Science
90294632,No,Female,36,United States,Montana,Puppies,Blue and black,Friday,"(81, 25)",Science
90294657,No,Male,36,United States,Washington,Unknown,Unknown,Friday,Unknown,Unknown
90294709,No,Male,54,United States,California,Unknown,Blue and black,Friday,"(74, 4)",Science
90294831,No,Female,35,United States,California,"Butterfinger bars, sugar daddies, pocky, baby ruth, payday, tootsie rolls, jelly belly beans, Japanese kit kats. ",White and gold,Friday,"(73, 11)",Science
90294887,No,Male,50,United States,Kansas,Milky Way Midnight,White and gold,Sunday,"(77, 24)",Science
90294949,Yes,Female,24,Canada,British Columbia,Freddos (the price of Freddos is absurd these days),Blue and black,Friday,"(87, 88)",Yahoo
90295078,No,Female,46,United States,Indiana,"Almond Joy, Mounds, Chocolove bars, walks on the beach, cappuccino with croissant (at a Parisian cafe), candlelit dinners, swimming with dolphins (or manatees)",White and gold,Friday,"(60, 5)",Science
90295229,Yes,Female,26,Canada,Quenec,Unknown,Unknown,Friday,Unknown,Unknown
90296087,No,Female,43,United States,Oregon,Unknown,Unknown,Friday,Unknown,Unknown
90296809,No,Female,31,United States,Michigan,Caramels,White and gold,Sunday,"(27, 70)",ESPN
90296929,No,Female,57,United States,Pennsylvania,Unknown,Unknown,Friday,Unknown,Unknown
90296938,No,Female,45,United States,Pennsylvania,Unknown,White and gold,Sunday,"(77, 19)",Science
90297263,No,Male,39,United States,nj,Unknown,White and gold,Sunday,"(27, 58)",ESPN
90297631,No,Male,43,Unknown,Unknown,Cherry BonBons (A.K.A. Granny candy),Blue and black,Sunday,"(59, 5)",Science
90297668,No,I'd rather not say,59,United States,Florida,"dark chocolate with almonds, payday, ",White and gold,Friday,"(71, 60)",Yahoo
90298080,No,Male,50,United States,Utah,SOUR sweet tarts... and Shock Tarts.... Whisky. ,White and gold,Sunday,"(63, 19)",Science
90298210,No,Male,48,United States,Missouri,Toffifay,Blue and black,Friday,"(79, 12)",Science
90298389,No,Female,32,United States,CT,Unknown,White and gold,Sunday,Unknown,Unknown
90298427,No,Male,27,United States,CT,Unknown,White and gold,Friday,"(25, 59)",ESPN
90298440,No,Female,30,United States,Connecticut,Unknown,Blue and black,Friday,"(60, 29)",Science
90298486,No,Male,41,United States,Missouri,seeing kids have fun,White and gold,Friday,"(87, 28)",Science
90298660,No,Male,36,United States,Illinois,Unknown,White and gold,Friday,"(60, 21)",Science
90298789,Yes,Male,39,United States,iowa,Unknown,White and gold,Friday,"(78, 27)",Science
90298835,No,Male,24,United States,Utah,"Big Hunk Bars, the Ever Encroaching Void",White and gold,Friday,"(57, 6)",Science
90299103,No,Female,35,United States,Washington,Unknown,Blue and black,Friday,Unknown,Unknown
90299339,Yes,Female,42,Canada,British Columbia,Unknown,White and gold,Friday,"(67, 6)",Science
90299847,Yes,Male,41,Unknown,Carolina,Cow Tails/Caramel Creams,White and gold,Sunday,"(29, 53)",ESPN
90300030,Yes,I'd rather not say,43,Unknown,Unknown,"Almond JOY!  Raisinettes. Mounds. Oreos. ""Trick r Treat"" the movie. (NOT ""Trick or Treat"" the movie.) Counting and swapping candy. Cold and wind and blowing leaves and smoky fire places.",Unknown,Sunday,"(73, 21)",Science
90300146,No,Female,37,United States,SC ,Unknown,Blue and black,Friday,"(74, 22)",Science
90300240,No,Male,43,Unknown,Unknown,Unknown,White and gold,Sunday,"(59, 41)",Science
90300411,Yes,Male,43,United States,Massachusetts,Unknown,White and gold,Sunday,"(78, 25)",Science
90300435,No,Male,37,United States,Utah,Unknown,White and gold,Sunday,Unknown,Unknown
90300577,No,Female,56,United States,Texas,Unknown,Blue and black,Friday,"(33, 28)",Daily Dish
90301103,No,Female,24,Canada,British Columbia,Unknown,Blue and black,Sunday,"(70, 36)",Science
90301311,No,Male,59,United States,Illinois,"Payday bar, Ferrero Rocher, ",White and gold,Friday,"(42, 40)",Daily Dish
90301644,No,Male,43,United States,KY,Unknown,Blue and black,Friday,"(71, 5)",Science
90302350,No,I'd rather not say,46,United States,Maryland,Little Debbie snack cakes.,Blue and black,Friday,"(73, 24)",Science
90302627,No,Male,73,United States,Pennsylvania,"halloween pumpkin candies, like candy corn.   suck it!   and stale hamentaschen",Unknown,Sunday,"(54, 5)",Science
90303651,No,Male,46,United States,Indiana,1 lb Reese's Cup. It's real. Fresh watermelon slices. Lagavulin 16. Lingerie model.,White and gold,Sunday,"(86, 39)",Science
90303759,No,Female,56,United States,IN,Good sex toys,White and gold,Friday,"(81, 41)",Science
90303968,No,Female,45,United States,California,Unknown,White and gold,Friday,"(91, 34)",Science
90303987,No,Male,39,Canada,Alberta,Unknown,Blue and black,Friday,"(66, 31)",Science
90304431,No,Male,19,United States,Texas,Unknown,White and gold,Friday,"(81, 88)",Yahoo
90304583,No,Male,52,United States,California,Unknown,White and gold,Sunday,"(19, 36)",Daily Dish
90304611,No,Male,44,United States,California,Unknown,White and gold,Sunday,Unknown,Unknown
90304917,Yes,Male,53,United States,New Jersey,Unknown,White and gold,Friday,"(72, 22)",Science
90304964,No,Female,39,Canada,British Columbia,kittens,White and gold,Friday,"(70, 25)",Science
90305113,No,Female,35,United States,Ohio,Unknown,Blue and black,Friday,"(84, 4)",Science
